1220,0.0000,0.0000,1.03
1230,0.0000,0.0000,1.03
1240,0.0000,0.0000,1.03
1250,0.0000,0.0000,1.03
1260,0.0000,0.0000,1.03
1270,0.0000,0.0000,1.03
1280,0.0000,0.0000,1.03
1290,0.0000,0.0000,1.03
1300,0.0000,0.0000,1.03
1310,0.0000,0.0000,1.03
1320,0.0000,0.0000,1.03
1330,0.0000,0.0000,1.03
1340,0.0000,0.0000,1.03
1350,0.0000,0.0000,1.03
1360,0.0000,0.0000,1.03
1370,0.0000,0.0000,1.03
1380,0.0000,0.0000,1.03
1390,0.0000,0.0000,1.03
1400,0.0000,0.0000,1.03
1410,0.0000,0.0000,1.03
1420,0.9163,0.0335,1.97
1430,0.9339,0.0264,1.969
1440,0.9515,0.0194,1.969
1450,0.9692,0.0123,1.968
1460,0.9789,0.0084,1.968
1470,0.9596,0.0160,1.972
1480,0.9404,0.0235,1.976
1490,0.9212,0.0311,1.98
1500,0.9020,0.0386,1.984
1510,0.9082,0.0362,1.985
1520,0.9151,0.0335,1.987
1530,0.9220,0.0308,1.988
1540,0.9288,0.0281,1.99
1550,0.9365,0.0251,1.991
1560,0.9444,0.0220,1.993
1570,0.9523,0.0189,1.994
1580,0.9602,0.0158,1.995
1590,0.9678,0.0128,1.995
1600,0.9753,0.0098,1.994
1610,0.9828,0.0068,1.992
1620,0.9903,0.0039,1.991
1630,0.9951,0.0020,1.991
1640,0.9919,0.0032,1.995
1650,0.9887,0.0045,1.999
1660,0.9855,0.0058,2.003
1670,0.9823,0.0070,2.008
1680,0.9833,0.0066,2.01
1690,0.9843,0.0062,2.013
1700,0.9853,0.0059,2.015
1710,0.9862,0.0055,2.018
1720,0.9822,0.0070,2.022
1730,0.9768,0.0091,2.028
1740,0.9712,0.0112,2.034
1750,0.9657,0.0133,2.039
1760,0.9656,0.0134,2.043
1770,0.9702,0.0116,2.044
1780,0.9749,0.0098,2.046
1790,0.9796,0.0079,2.047
1800,0.9777,0.0086,02.05
1810,0.9596,0.0154,2.054
1820,0.9416,0.0222,2.058
1830,0.9236,0.0290,2.062
1840,0.9038,0.0364,2.066
1850,0.8481,0.0564,2.069
1860,0.7922,0.0765,2.072
1870,0.7362,0.0966,2.075
1880,0.6800,0.1168,2.078
1890,0.5658,0.1550,2.083
1900,0.4381,0.1974,2.089
1910,0.3105,0.2398,2.094
1920,0.1828,0.2822,2.1
1930,0.1273,0.3004,2.103
1940,0.1264,0.3003,2.104
1950,0.1255,0.3003,2.104
1960,0.1246,0.3002,2.105
1970,0.1696,0.2850,2.105
1980,0.3075,0.2391,2.101
1990,0.4455,0.1933,2.097
2000,0.5836,0.1474,2.094
2010,0.7154,0.1034,02.09
2020,0.7816,0.0794,02.09
2030,0.8477,0.0555,02.09
2040,0.9137,0.0315,02.09
2050,0.9797,0.0076,02.09
2060,0.9897,0.0040,2.092
2070,0.9899,0.0039,2.093
2080,0.9902,0.0038,2.094
2090,0.9904,0.0037,2.096
2100,0.9902,0.0038,2.097
2110,0.9895,0.0040,2.099
2120,0.9889,0.0042,2.101
2130,0.9883,0.0044,2.102
2140,0.9879,0.0045,2.104
2150,0.9880,0.0045,2.105
2160,0.9880,0.0045,2.107
2170,0.9880,0.0045,2.108
2180,0.9790,0.0077,2.109
2190,0.9125,0.0316,02.11
2200,0.8459,0.0554,02.11
2210,0.7793,0.0793,02.11
2220,0.7125,0.1033,2.111
2230,0.6005,0.1390,2.114
2240,0.4834,0.1760,2.118
2250,0.3663,0.2130,2.121
2260,0.2491,0.2501,2.125
2270,0.2019,0.2646,2.127
2280,0.1910,0.2674,2.128
2290,0.1801,0.2703,02.13
2300,0.1694,0.2731,2.131
2310,0.2311,0.2527,2.132
2320,0.3922,0.2006,2.132
2330,0.5532,0.1485,2.133
2340,0.7144,0.0964,2.133
2350,0.8513,0.0520,2.134
2360,0.8802,0.0420,2.134
2370,0.9092,0.0319,2.134
2380,0.9381,0.0219,2.134
2390,0.9670,0.0119,2.135
2400,0.9348,0.0229,2.136
2410,0.8990,0.0351,2.138
2420,0.8631,0.0473,2.139
2430,0.8271,0.0597,2.141
2440,0.8204,0.0618,2.142
2450,0.8258,0.0599,2.144
2460,0.8313,0.0579,2.145
2470,0.8367,0.0559,2.147
2480,0.8570,0.0489,2.147
2490,0.8938,0.0364,2.145
2500,0.9306,0.0238,2.143
2510,0.9676,0.0112,2.141
2520,0.9956,0.0016,02.14
2530,0.9936,0.0023,2.142
2540,0.9917,0.0030,2.144
2550,0.9898,0.0037,2.146
2560,0.9879,0.0043,2.148
2570,0.9809,0.0067,02.15
2580,0.9740,0.0091,2.152
2590,0.9671,0.0115,2.154
2600,0.9602,0.0139,2.156
2610,0.9371,0.0215,2.158
2620,0.9090,0.0308,02.16
2630,0.8808,0.0401,2.162
2640,0.8526,0.0493,2.163
2650,0.8556,0.0483,2.164
2660,0.8869,0.0380,2.165
2670,0.9181,0.0276,2.166
2680,0.9493,0.0173,2.166
2690,0.9715,0.0099,2.168
2700,0.9716,0.0098,2.169
2710,0.9718,0.0097,2.171
2720,0.9720,0.0096,2.173
2730,0.9714,0.0098,2.175
2740,0.9565,0.0147,2.176
2750,0.9417,0.0196,2.177
2760,0.9268,0.0245,2.178
2770,0.9120,0.0294,2.178
2780,0.9159,0.0281,2.179
2790,0.9240,0.0254,2.179
2800,0.9320,0.0228,02.18
2810,0.9400,0.0202,02.18
2820,0.9383,0.0207,2.181
2830,0.9297,0.0234,2.182
2840,0.9211,0.0262,2.183
2850,0.9126,0.0289,2.185
2860,0.8997,0.0330,2.185
2870,0.8786,0.0396,2.185
2880,0.8575,0.0462,2.185
2890,0.8364,0.0528,2.185
2900,0.8005,0.0648,2.183
2910,0.6456,0.1199,2.166
2920,0.4906,0.1750,2.148
2930,0.3354,0.2302,2.131
2940,0.1802,0.2854,2.113
2950,0.1593,0.2921,2.112
2960,0.1574,0.2920,2.113
2970,0.1556,0.2918,2.114
2980,0.1537,0.2917,2.116
2990,0.2810,0.2476,2.125
3000,0.4807,0.1788,2.138
3010,0.6807,0.1099,2.152
3020,0.8806,0.0411,2.165
3030,0.9200,0.0272,2.168
3040,0.7243,0.0939,2.157
3050,0.5283,0.1606,2.145
3060,0.3323,0.2272,2.134
3070,0.1727,0.2811,2.125
3080,0.1892,0.2733,2.131
3090,0.2057,0.2656,2.137
3100,0.2222,0.2578,2.143
3110,0.2387,0.2500,2.149
3120,0.2309,0.2518,02.15
3130,0.2215,0.2543,02.15
3140,0.2120,0.2567,2.151
3150,0.2026,0.2592,2.151
3160,0.3239,0.2195,2.161
3170,0.5006,0.1621,2.174
3180,0.6774,0.1046,2.188
3190,0.8542,0.0471,2.201
3200,0.9480,0.0166,2.209
3210,0.9477,0.0167,02.21
3220,0.9473,0.0167,2.212
3230,0.9469,0.0168,2.213
3240,0.9215,0.0243,2.213
3250,0.8152,0.0555,2.211
3260,0.7088,0.0867,02.21
3270,0.6025,0.1179,2.208
3280,0.4965,0.1490,2.206
3290,0.5444,0.1353,2.208
3300,0.5924,0.1216,2.209
3310,0.6404,0.1079,2.211
3320,0.6885,0.0942,2.212
3330,0.6962,0.0919,2.213
3340,0.6915,0.0931,2.214
3350,0.6867,0.0943,2.215
3360,0.6817,0.0956,2.215
3370,0.7153,0.0855,2.217
3380,0.7825,0.0655,02.22
3390,0.8499,0.0454,2.222
3400,0.9174,0.0252,2.225
3410,0.9661,0.0107,2.227
3420,0.9712,0.0091,2.226
3430,0.9762,0.0075,2.225
3440,0.9813,0.0060,2.225
3450,0.9858,0.0046,2.224
3460,0.9823,0.0056,2.228
3470,0.9787,0.0067,2.231
3480,0.9752,0.0078,2.234
3490,0.9716,0.0089,2.237
3500,0.9356,0.0195,2.238
3510,0.8931,0.0321,2.239
3520,0.8503,0.0448,2.239
3530,0.8073,0.0575,02.24
3540,0.6967,0.0871,2.238
3550,0.5423,0.1278,2.235
3560,0.3883,0.1683,2.232
3570,0.2345,0.2088,2.229
3580,0.1356,0.2346,2.228
3590,0.1283,0.2358,2.228
3600,0.1209,0.2371,2.229
3610,0.1135,0.2384,02.23
3620,0.1077,0.2394,2.231
3630,0.1125,0.2379,2.232
3640,0.1173,0.2364,2.232
3650,0.1222,0.2348,2.233
3660,0.1272,0.2333,2.234
3670,0.2904,0.1903,2.242
3680,0.4695,0.1431,2.251
3690,0.6487,0.0959,2.259
3700,0.8280,0.0486,2.268
3710,0.8832,0.0341,2.271
3720,0.8792,0.0352,02.27
3730,0.8753,0.0362,2.269
3740,0.8712,0.0373,2.268
3750,0.8691,0.0379,2.268
3760,0.8694,0.0378,2.268
3770,0.8697,0.0376,2.268
3780,0.8699,0.0375,2.269
3790,0.8736,0.0364,2.269
3800,0.8901,0.0317,2.268
3810,0.9066,0.0270,2.268
3820,0.9231,0.0223,2.268
3830,0.9397,0.0176,2.267
3840,0.9258,0.0215,2.268
3850,0.9113,0.0255,2.268
3860,0.8968,0.0295,2.269
3870,0.8823,0.0336,02.27
3880,0.8858,0.0326,02.27
3890,0.8954,0.0299,02.27
3900,0.9049,0.0272,2.271
3910,0.9145,0.0245,2.271
3920,0.9233,0.0220,2.272
3930,0.9315,0.0197,2.272
3940,0.9397,0.0173,2.272
3950,0.9479,0.0150,2.272
3960,0.9552,0.0130,2.272
3970,0.9604,0.0115,2.272
3980,0.9656,0.0100,2.273
3990,0.9708,0.0085,2.273
4000,0.9757,0.0071,2.273
4010,0.9760,0.0070,2.273
4020,0.9763,0.0069,2.273
4030,0.9766,0.0068,2.274
4040,0.9769,0.0067,2.274
4050,0.9706,0.0086,2.274
4060,0.9629,0.0108,2.274
4070,0.9549,0.0131,2.274
4080,0.9467,0.0155,2.275
4090,0.9255,0.0213,2.275
4100,0.8957,0.0293,2.275
4110,0.8660,0.0374,2.275
4120,0.8363,0.0454,2.275
4130,0.8158,0.0508,2.276
4140,0.8108,0.0519,2.277
4150,0.8059,0.0529,2.279
4160,0.8012,0.0539,02.28
4170,0.8040,0.0529,2.282
4180,0.8514,0.0401,2.282
4190,0.8987,0.0274,2.282
4200,0.9461,0.0146,2.283
4210,0.9935,0.0018,2.283
4220,0.9682,0.0086,2.286
4230,0.9359,0.0173,2.288
4240,0.9036,0.0260,2.291
4250,0.8713,0.0347,2.294
4260,0.8536,0.0394,2.296
4270,0.8426,0.0422,2.296
4280,0.8317,0.0449,2.297
4290,0.8207,0.0477,2.298
4300,0.8103,0.0503,2.298
4310,0.8009,0.0527,2.298
4320,0.7914,0.0551,2.298
4330,0.7818,0.0575,2.298
4340,0.7495,0.0653,2.297
4350,0.6399,0.0917,2.292
4360,0.5305,0.1179,2.287
4370,0.4212,0.1442,2.283
4380,0.3120,0.1705,2.278
4390,0.3076,0.1712,2.278
4400,0.3035,0.1719,2.279
4410,0.2994,0.1725,2.279
4420,0.2954,0.1732,02.28
4430,0.3787,0.1534,2.283
4440,0.4877,0.1276,2.287
4450,0.5965,0.1019,2.291
4460,0.7054,0.0761,2.296
4470,0.7768,0.0587,2.299
4480,0.8168,0.0483,2.302
4490,0.8568,0.0379,2.305
4500,0.8969,0.0275,2.308
4510,0.8736,0.0345,2.304
4520,0.7123,0.0794,2.286
4530,0.5509,0.1244,2.267
4540,0.3894,0.1693,2.249
4550,0.2409,0.2105,2.232
4560,0.2296,0.2120,2.234
4570,0.2184,0.2135,2.237
4580,0.2071,0.2150,2.239
4590,0.1958,0.2166,2.241
4600,0.1756,0.2218,02.24
4610,0.1540,0.2277,2.238
4620,0.1323,0.2336,2.235
4630,0.1107,0.2395,2.233
4640,0.1074,0.2400,2.233
4650,0.1149,0.2374,2.235
4660,0.1224,0.2347,2.237
4670,0.1298,0.2321,2.239
4680,0.1288,0.2318,02.24
4690,0.1151,0.2349,2.239
4700,0.1015,0.2380,2.239
4710,0.0878,0.2411,2.238
4720,0.1148,0.2336,2.241
4730,0.3285,0.1772,2.261
4740,0.5423,0.1208,2.281
4750,0.7561,0.0644,2.3
4760,0.9701,0.0079,02.32
4770,0.8667,0.0321,2.318
4780,0.7470,0.0604,2.315
4790,0.6272,0.0887,2.312
4800,0.5073,0.1170,2.309
4810,0.5134,0.1158,2.311
4820,0.5674,0.1033,2.315
4830,0.6215,0.0908,02.32
4840,0.6757,0.0783,2.324
4850,0.6836,0.0764,2.326
4860,0.6448,0.0852,2.324
4870,0.6059,0.0940,2.323
4880,0.5668,0.1029,2.322
4890,0.5609,0.1041,2.322
4900,0.6437,0.0848,2.326
4910,0.7267,0.0655,02.33
4920,0.8100,0.0462,2.335
4930,0.8878,0.0281,2.339
4940,0.8538,0.0360,2.337
4950,0.8199,0.0438,2.335
4960,0.7859,0.0517,2.333
4970,0.7519,0.0595,2.331
4980,0.7883,0.0509,2.333
4990,0.8399,0.0386,2.336
5000,0.8915,0.0263,2.339
5010,0.9432,0.0141,2.342
5020,0.9607,0.0099,2.344
5030,0.9549,0.0113,2.343
5040,0.9491,0.0127,2.343
5050,0.9434,0.0141,2.343
5060,0.9444,0.0138,2.342
5070,0.9568,0.0108,2.339
5080,0.9692,0.0077,2.336
5090,0.9816,0.0047,2.334
5100,0.9913,0.0023,2.331
5110,0.9858,0.0037,2.332
5120,0.9803,0.0051,2.333
5130,0.9747,0.0065,2.333
5140,0.9692,0.0079,2.334
5150,0.9532,0.0116,2.336
5160,0.9364,0.0155,2.339
5170,0.9197,0.0194,2.341
5180,0.9030,0.0233,2.344
5190,0.9027,0.0234,2.346
5200,0.9093,0.0218,2.347
5210,0.9160,0.0202,2.35
5220,0.9226,0.0187,02.35
5230,0.9191,0.0194,02.35
5240,0.9044,0.0228,02.35
5250,0.8896,0.0262,02.35
5260,0.8747,0.0296,02.35
5270,0.8689,0.0309,02.35
5280,0.8910,0.0257,02.35
5290,0.9131,0.0206,2.351
5300,0.9353,0.0155,2.351
5310,0.9572,0.0104,2.352
5320,0.9639,0.0088,2.352
5330,0.9706,0.0072,2.352
5340,0.9773,0.0056,2.352
5350,0.9840,0.0040,2.352
5360,0.9858,0.0035,2.352
5370,0.9863,0.0034,2.352
5380,0.9869,0.0033,2.352
5390,0.9875,0.0031,2.353
5400,0.9876,0.0031,2.353
5410,0.9873,0.0031,2.353
5420,0.9871,0.0032,2.354
5430,0.9869,0.0032,2.354
5440,0.9867,0.0033,2.355
5450,0.9867,0.0033,2.355
5460,0.9866,0.0033,2.356
5470,0.9866,0.0033,2.356
5480,0.9861,0.0034,2.357
5490,0.9826,0.0042,2.358
5500,0.9791,0.0050,2.359
5510,0.9756,0.0059,02.36
5520,0.9721,0.0067,2.361
5530,0.9670,0.0078,2.362
5540,0.9618,0.0090,2.363
5550,0.9565,0.0102,2.364
5560,0.9512,0.0114,2.366
5570,0.8511,0.0319,2.363
5580,0.7066,0.0614,2.358
5590,0.5621,0.0910,2.353
5600,0.4175,0.1205,2.35
5610,0.3150,0.1407,2.345
5620,0.2622,0.1498,2.344
5630,0.2093,0.1590,2.343
5640,0.1566,0.1682,2.343
5650,0.1343,0.1719,2.343
5660,0.2099,0.1582,2.344
5670,0.2855,0.1446,2.346
5680,0.3609,0.1309,99999
5690,0.4370,0.1171,02.35
5700,0.5637,0.0910,2.353
5710,0.6907,0.0648,2.357
5720,0.8178,0.0385,2.361
5730,0.9450,0.0123,2.364
5740,0.9749,0.0060,2.365
5750,0.9792,0.0050,2.366
5760,0.9836,0.0039,2.366
5770,0.9880,0.0029,2.366
5780,0.9747,0.0058,2.367
5790,0.9482,0.0118,2.367
5800,0.9217,0.0178,2.367
5810,0.8951,0.0238,2.368
5820,0.8266,0.0375,2.367
5830,0.6796,0.0657,2.364
5840,0.5325,0.0938,02.36
5850,0.3855,0.1220,2.357
5860,0.2789,0.1423,2.355
5870,0.4497,0.1088,2.362
5880,0.6205,0.0753,02.37
5890,0.7913,0.0418,2.377
5900,0.9621,0.0083,2.384
5910,0.9482,0.0116,2.385
5920,0.9153,0.0186,2.385
5930,0.8825,0.0257,2.385
5940,0.8498,0.0327,2.385
5950,0.8577,0.0310,2.385
5960,0.8842,0.0253,2.385
5970,0.9106,0.0196,2.384
5980,0.9369,0.0139,2.384
5990,0.9549,0.0100,2.384
6000,0.9632,0.0082,2.384
6010,0.9716,0.0064,2.384
6020,0.9800,0.0045,2.384
6030,0.9865,0.0031,2.384
6040,0.9870,0.0030,2.385
6050,0.9876,0.0029,2.385
6060,0.9881,0.0027,2.385
6070,0.9887,0.0026,2.385
6080,0.9910,0.0021,2.386
6090,0.9933,0.0016,2.386
6100,0.9955,0.0010,2.386
6110,0.9978,0.0005,2.386
6120,0.9952,0.0011,2.387
6130,0.9914,0.0020,2.388
6140,0.9876,0.0029,2.388
6150,0.9838,0.0037,2.389
6160,0.9780,0.0050,02.39
6170,0.9705,0.0066,2.391
6180,0.9630,0.0083,2.392
6190,0.9554,0.0099,2.393
6200,0.9468,0.0116,2.394
6210,0.9363,0.0135,2.397
6220,0.9257,0.0154,202.4
6230,0.9151,0.0173,2.403
6240,0.8794,0.0241,2.404
6250,0.6926,0.0600,2.391
6260,0.5059,0.0959,2.379
6270,0.3193,0.1318,2.367
6280,0.1326,0.1676,2.354
6290,0.1100,0.1700,2.356
6300,0.1011,0.1696,2.359
6310,0.0922,0.1691,2.362
6320,0.0833,0.1687,2.365
6330,0.0809,0.1684,2.366
6340,0.0813,0.1682,2.366
6350,0.0817,0.1679,2.367
6360,0.0820,0.1677,2.367
6370,0.0796,0.1673,2.368
6380,0.0743,0.1668,02.37
6390,0.0690,0.1664,2.372
6400,0.0638,0.1659,2.374
6410,0.0600,0.1654,2.375
6420,0.0605,0.1648,2.376
6430,0.0610,0.1642,2.377
6440,0.0615,0.1636,2.378
6450,0.8340,0.0355,2.373
6460,0.8547,0.0304,2.376
6470,0.8754,0.0253,2.378
6480,0.8961,0.0202,2.381
6490,0.6338,0.0782,2.359
6500,0.3663,0.1374,2.336
6510,0.0987,0.1966,2.313
6520,0.3446,0.1431,2.342
6530,0.6373,0.0793,2.376
6540,0.9300,0.0155,2.409
6550,0.9761,0.0054,2.411
6560,0.9790,0.0047,2.408
6570,0.9818,0.0040,2.405
6580,0.9204,0.0172,2.398
6590,0.8414,0.0342,2.391
6600,0.7624,0.0512,2.383
6610,0.7548,0.0526,2.381
6620,0.7750,0.0478,02.38
6630,0.7952,0.0431,02.38
6640,0.7888,0.0441,2.377
6650,0.7685,0.0482,2.373
6660,0.7481,0.0522,2.368
6670,0.7655,0.0487,2.366
6680,0.8091,0.0400,2.364
6690,0.8527,0.0312,2.363
6700,0.8913,0.0233,2.366
6710,0.9253,0.0162,2.372
6720,0.9592,0.0090,2.379
6730,0.9647,0.0079,2.382
6740,0.9366,0.0140,2.381
6750,0.9085,0.0201,02.38
6760,0.8403,0.0336,2.379
6770,0.7104,0.0587,2.377
6780,0.5805,0.0837,2.375
6790,0.5037,0.0986,2.374
6800,0.5353,0.0924,2.377
6810,0.5669,0.0862,02.38
6820,0.5895,0.0829,02.38
6830,0.5869,0.0872,2.373
6840,0.5843,0.0915,2.366
6850,0.5972,0.0914,2.364
6860,0.6728,0.0734,2.378
6870,0.7483,0.0554,2.393
6880,0.8151,0.0395,2.405
6890,0.8248,0.0372,2.404
6900,0.8345,0.0348,2.403
6910,0.8443,0.0325,2.402
6920,0.8560,0.0297,2.399
6930,0.8676,0.0268,2.397
6940,0.8793,0.0240,2.395
6950,0.8716,0.0249,2.393
6960,0.8639,0.0257,2.392
6970,0.8563,0.0266,2.391
6980,0.8292,0.0325,2.391
6990,0.8007,0.0389,02.39
7000,0.7723,0.0452,02.39
7010,0.6388,0.0746,2.377
7020,0.4897,0.1075,2.362
7030,0.3407,0.1403,2.347
7040,0.3616,0.1354,2.351
7050,0.4235,0.1213,2.361
7060,0.4853,0.1072,02.37
7070,0.4994,0.1029,2.375
7080,0.4967,0.1021,2.379
7090,0.4940,0.1013,2.383
7100,0.6024,0.0793,2.396
7110,0.7641,0.0472,2.414
7120,0.9258,0.0150,2.433
7130,0.9877,0.0027,02.44
7140,0.9858,0.0030,2.441
7150,0.9839,0.0032,2.441
7160,0.9830,0.0034,02.44
7170,0.9830,0.0034,2.437
7180,0.9830,0.0035,2.434
7190,0.9102,0.0191,2.422
7200,0.7585,0.0517,002.4
7210,0.6069,0.0843,2.379
7220,0.5721,0.0918,2.371
7230,0.7022,0.0640,2.381
7240,0.8324,0.0362,2.392
7250,0.9138,0.0187,2.397
7260,0.9044,0.0208,2.392
7270,0.8950,0.0228,2.387
7280,0.8939,0.0230,2.384
7290,0.9138,0.0188,2.382
7300,0.9337,0.0146,2.381
7310,0.9344,0.0145,02.38
7320,0.8663,0.0286,2.377
7330,0.7982,0.0427,2.375
7340,0.7467,0.0532,2.374
7350,0.7872,0.0436,2.379
7360,0.8276,0.0339,2.385
7370,0.8544,0.0271,2.389
7380,0.7394,0.0497,2.383
7390,0.6244,0.0723,2.378
7400,0.5142,0.0939,2.372
7410,0.6102,0.0766,2.383
7420,0.7063,0.0593,2.393
7430,0.8024,0.0420,2.403
7440,0.8495,0.0320,2.409
7450,0.8945,0.0223,2.414
7460,0.9394,0.0126,02.42
7470,0.8988,0.0202,2.417
7480,0.8479,0.0299,2.413
7490,0.7970,0.0396,2.409
7500,0.8297,0.0332,2.415
7510,0.8800,0.0234,2.423
7520,0.9303,0.0136,2.431
7530,0.9288,0.0139,2.431
7540,0.9110,0.0175,2.429
7550,0.8933,0.0210,2.426
7560,0.8774,0.0232,2.427
7570,0.8623,0.0247,2.429
7580,0.8472,0.0263,2.432
7590,0.8621,0.0242,2.434
7600,0.8944,0.0199,2.436
7610,0.9267,0.0156,2.437
7620,0.9478,0.0120,2.435
7630,0.9603,0.0089,2.431
7640,0.9727,0.0058,2.426
7650,0.9796,0.0041,2.428
7660,0.9811,0.0038,2.437
7670,0.9826,0.0035,2.445
7680,0.9181,0.0148,2.445
7690,0.7679,0.0411,2.435
7700,0.6176,0.0673,2.425
7710,0.5717,0.0754,2.422
7720,0.7035,0.0524,2.433
7730,0.8354,0.0293,2.443
7740,0.9326,0.0124,2.448
7750,0.9507,0.0092,2.441
7760,0.9688,0.0060,2.434
7770,0.9802,0.0041,2.429
7780,0.9701,0.0061,2.429
7790,0.9600,0.0081,2.429
7800,0.9004,0.0199,2.423
7810,0.6054,0.0782,2.395
7820,0.3103,0.1365,2.366
7830,0.0544,0.1871,2.341
7840,0.1198,0.1747,2.347
7850,0.1852,0.1622,2.353
7860,0.2492,0.1499,2.359
7870,0.2804,0.1407,2.368
7880,0.3117,0.1316,2.378
7890,0.3430,0.1224,2.387
7900,0.4628,0.0986,2.402
7910,0.5845,0.0744,2.418
7920,0.7062,0.0502,2.433
7930,0.7887,0.0360,02.44
7940,0.8675,0.0227,2.446
7950,0.9462,0.0095,2.452
7960,0.9328,0.0116,02.45
7970,0.9027,0.0165,2.446
7980,0.8727,0.0214,2.442
7990,0.8329,0.0296,2.438
8000,0.7903,0.0388,2.435
8010,0.7478,0.0479,2.431
8020,0.7950,0.0391,2.436
8030,0.8776,0.0233,2.443
8040,0.9603,0.0075,02.45
8050,0.9810,0.0034,2.453
8060,0.9687,0.0056,2.453
8070,0.9564,0.0078,2.454
8080,0.9272,0.0132,2.452
8090,0.8862,0.0209,2.449
8100,0.8452,0.0286,2.446
8110,0.8269,0.0317,2.446
8120,0.8296,0.0307,2.448
8130,0.8322,0.0297,02.45
8140,0.8515,0.0260,2.452
8150,0.8908,0.0193,2.452
8160,0.9300,0.0125,2.453
8170,0.9444,0.0097,2.456
8180,0.9199,0.0131,02.46
8190,0.8953,0.0166,2.465
8200,0.8858,0.0180,2.468
8210,0.9074,0.0151,2.469
8220,0.9290,0.0122,02.47
8230,0.9486,0.0094,2.472
8240,0.9623,0.0069,2.476
8250,0.9760,0.0044,02.48
8260,0.9877,0.0022,2.484
8270,0.9912,0.0016,2.489
8280,0.9948,0.0010,2.493
